"","dec","condtn","order","race","age","int_corr","career_c.x","income","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","wave","age_o","race_o","income_o","goal","date","go_out","career_c.y","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"1980",0,2,2,2,26,-0.49,7,46138,20,35,20,10,10,5,2,26,2,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"1981",0,1,1,2,21,-0.1,4,45360,20,15,20,15,12,18,5,21,2,41191,2,7,4,5,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2
"1982",0,2,11,2,26,-0.18,7,76624,18,18,18,19,13,14,4,26,2,38207,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1983",1,2,8,6,24,0.29,7,46138,20,20,25,25,5,5,11,24,6,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"1984",1,2,12,1,27,0.16,7,55138,40,20,20,20,0,0,21,27,1,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"1985",1,2,1,2,31,0.53,7,52318,10,20,40,10,10,10,15,31,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"1986",1,2,10,6,24,-0.25,7,46138,20,20,25,25,5,5,11,24,6,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"1987",0,1,1,2,28,-0.31,7,46138,20,20,20,10,10,20,10,28,2,61141,1,6,3,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3
"1988",0,2,8,2,30,0.27,9,90225,40,12,18,12,6,12,17,30,2,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"1989",1,2,19,1,27,0.12,1,12063,35,10,20,15,10,10,2,27,1,41191,1,4,2,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"1990",0,1,7,2,23,0.21,7,46138,50,5,15,20,10,0,13,23,2,41191,2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"1991",0,2,3,6,29,0.04,7,46138,40,30,10,8,2,10,12,29,6,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
"1992",0,1,9,2,21,-0.32,14,53940,60,15,0,15,0,10,3,21,2,50948,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
"1993",0,2,1,1,30,0.44,9,55080,30,25,20,15,5,5,15,30,1,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"1994",0,2,3,2,30,0.34,6,37994,25,25,25,25,0,0,19,30,2,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"1995",0,2,5,2,26,-0.52,7,46138,20,35,20,10,10,5,2,26,2,41191,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"1996",1,2,15,1,29,0.36,2,46138,20,15,20,15,15,15,19,29,1,42967,6,7,1,10,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
"1997",0,2,19,2,27,0.68,6,46138,25,20,25,20,10,0,11,27,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"1998",1,2,10,1,27,-0.02,7,55138,40,20,20,20,0,0,21,27,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"1999",0,2,8,2,34,0.8,1,35187,30,20,30,5,5,10,14,34,2,41191,2,5,4,2,5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5
"2000",1,2,8,2,25,0.52,2,46138,25,20,30,15,5,5,11,25,2,41191,2,5,1,2,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4
"2001",1,2,8,1,23,0.1,7,46138,25,15,20,20,10,10,11,23,1,37881,1,6,1,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
"2002",0,2,11,2,25,0.25,7,31857,25,20,15,25,10,5,12,25,2,37315,2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
"2003",0,2,3,2,29,0.49,7,48785,25,10,20,20,10,15,15,29,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"2004",1,2,11,2,25,0.42,2,46138,25,20,30,15,5,5,11,25,2,37881,1,6,1,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
"2005",0,2,12,2,26,0.24,2,80608,24,16,28,14,8,10,11,26,2,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"2006",1,2,8,2,24,-0.14,4,16767,20,20,20,20,10,10,21,24,2,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"2007",1,2,8,2,25,0.19,7,31857,25,20,15,25,10,5,12,25,2,45788,2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
"2008",0,2,11,2,29,0.46,7,48785,25,10,20,20,10,15,15,29,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"2009",0,1,4,2,30,0.05,2,38548,35,15,25,10,5,10,1,30,2,41191,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
"2010",1,2,7,2,30,0.29,10,46138,31.58,10.53,15.79,21.05,10.53,10.53,14,30,2,41191,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7
"2011",1,2,1,4,23,0.54,7,46138,25,15,20,20,10,10,21,23,4,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"2012",0,2,8,4,26,-0.07,7,46138,25,20,10,20,15,10,14,26,4,41778,2,6,1,2,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5
"2013",1,2,2,4,29,-0.06,7,57513,50,20,10,10,5,5,12,29,4,45788,2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
"2014",0,2,8,2,21,0.58,7,46138,25,10,25,5,10,25,11,21,2,48944,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6
"2015",0,2,11,4,27,0.29,7,46138,20,20,20,20,10,10,4,27,4,46166,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"2016",1,2,16,4,28,0.54,7,46138,20,20,20,10,10,20,4,28,4,41191,2,6,1,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"2017",0,1,2,2,33,0.2,2,30038,20,10,20,15,15,20,18,33,2,62829,1,5,3,7,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1
"2018",0,2,20,2,25,0.27,2,43844,27,15,28,10,10,10,11,25,2,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"2019",0,2,18,2,28,-0.07,7,55704,50,10,10,10,10,10,14,28,2,41191,1,6,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"2020",1,2,11,4,22,0.03,6,46138,35,40,5,5,7,8,11,22,4,41191,2,5,1,2,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4
"2021",1,1,6,4,27,0.48,6,46138,20,14,18,16,16,16,20,27,4,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"2022",0,2,16,2,23,-0.06,2,46138,20,15,20,20,10,15,15,23,2,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"2023",0,2,11,2,26,0.25,7,46138,70,5,20,3,1,1,15,26,2,65693,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4
"2024",0,1,3,2,28,-0.18,7,46138,50,10,30,10,0,0,3,28,2,23988,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
"2025",1,2,14,4,24,0.31,2,46138,25,26,15,10,9,15,19,24,4,89977,1,6,3,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
"2026",0,2,15,2,29,0.04,7,42897,25,15,20,20,10,10,14,29,2,41191,1,6,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"2027",1,2,13,3,26,0.37,2,46138,10,20,20,22,6,22,4,26,3,28317,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"2028",0,2,21,2,30,0.63,7,46138,30,3,30,30,3,4,21,30,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"2029",1,2,9,4,30,0.24,7,46138,20,40,5,20,5,10,17,30,4,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"2030",1,2,14,2,27,-0.01,10,46138,30,15,15,20,5,15,14,27,2,41191,1,4,3,3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
"2031",1,2,13,2,27,0.54,10,46138,30,15,15,20,5,15,14,27,2,49409,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
"2032",1,2,7,4,27,0.33,4,46138,20,20,15,15,12,18,11,27,4,50060,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5
"2033",0,2,14,2,29,0.23,2,35968,50,7,20,23,0,0,4,29,2,41191,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"2034",1,1,5,3,29,0.27,7,46138,20,25,15,15,53,20,3,29,3,28989,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
"2035",0,1,3,6,33,0.14,10,46138,19,19,19,19,19,5,10,33,6,37405,3,7,4,6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10
"2036",1,2,12,4,31,0.09,15,34752,16,16,20,16,16,16,19,31,4,41191,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
"2037",0,2,14,2,28,0.5,4,46138,40,15,20,10,5,10,2,28,2,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
"2038",1,2,4,4,27,0.57,7,46138,50,10,10,10,10,10,11,27,4,41191,2,5,1,2,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4
"2039",0,2,17,2,23,-0.07,2,46138,20,15,20,20,10,15,15,23,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"2040",0,1,6,2,22,0.07,7,46138,21,20,19,20,10,10,3,22,2,38022,2,6,5,9,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
"2041",0,2,14,1,28,-0.24,7,25786,20,18,20,17,10,15,11,28,1,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"2042",0,2,11,4,29,-0.03,7,57513,50,20,10,10,5,5,12,29,4,41191,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
"2043",1,1,5,6,22,0.4,1,57887,40,15,10,20,5,10,5,22,6,42390,5,4,3,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
"2044",1,2,9,6,24,-0.25,7,46138,20,20,25,25,5,5,11,24,6,37240,2,6,2,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
"2045",0,2,16,2,23,-0.28,7,46138,25,14,25,25,3,8,15,23,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"2046",0,2,12,4,25,0.11,6,42096,25,20,25,20,10,0,2,25,4,61152,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"2047",0,2,3,3,28,0.23,7,46138,30,20,25,15,10,0,17,28,3,41191,1,7,2,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10
"2048",0,2,2,4,23,0.3,7,46138,25,15,20,20,10,10,21,23,4,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"2049",1,2,20,4,23,-0.1,7,46138,40,30,0,20,0,10,21,23,4,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"2050",1,2,18,2,22,-0.28,7,46138,20,25,20,15,5,15,15,22,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"2051",0,2,6,4,23,0.77,5,28891,20,25,20,15,10,10,2,23,4,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"2052",0,2,17,4,23,-0.04,4,36673,15,25,20,10,10,20,21,23,4,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"2053",1,2,10,2,27,0.53,2,46138,6.67,19.05,42.86,9.52,14.29,7.62,12,27,2,41191,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
"2054",0,2,14,2,24,0.38,2,46138,20,15,20,20,15,10,21,24,2,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"2055",0,2,11,2,29,0.29,7,46138,45,10,10,30,0,5,15,29,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"2056",1,2,13,2,29,0.52,7,42897,25,15,20,20,10,10,14,29,2,41191,1,4,3,3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
"2057",1,2,12,2,27,-0.09,7,46138,75,5,5,5,5,5,15,27,2,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"2058",0,2,17,2,26,0.03,2,46138,25,25,25,13,12,0,21,26,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"2059",0,2,2,3,24,0.52,2,46138,30,10,20,20,10,10,11,24,3,41191,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3
"2060",1,2,2,2,39,0.11,2,51725,40,20,15,20,0,5,4,39,2,40409,1,3,2,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2
"2061",0,2,19,2,30,0.04,2,46138,20,20,25,25,5,5,2,30,2,61152,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"2062",1,2,15,2,30,-0.06,2,46138,20,20,25,25,5,5,2,30,2,41191,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
"2063",0,2,21,2,32,0.13,7,46138,50,0,10,30,0,10,21,32,2,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"2064",0,2,9,2,34,0.41,1,35187,30,20,30,5,5,10,14,34,2,41191,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7
"2065",0,2,7,2,26,-0.11,2,46138,20,25,20,10,5,20,12,26,2,41191,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
"2066",0,2,3,2,21,0.07,2,74893,19,24,21,23,5,8,4,21,2,41191,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"2067",0,2,16,2,28,0.17,6,52804,20,20,15,15,5,25,4,28,2,41191,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"2068",0,2,18,4,28,0.61,7,46138,20,20,20,10,10,20,4,28,4,41191,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"2069",1,1,5,2,23,0.61,1,56580,30,5,15,40,5,5,1,23,2,69487,2,7,1,5,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1
"2070",1,1,5,2,30,0.21,2,38548,35,15,25,10,5,10,1,30,2,41191,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
"2071",1,2,18,3,29,0,7,46138,75,5,5,10,0,5,14,29,3,41191,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7
"2072",0,2,9,2,22,-0.11,2,46138,10,15,25,15,15,20,11,22,2,48944,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6
"2073",0,2,1,4,30,-0.07,7,46138,50,10,10,10,5,15,14,30,4,27503,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
"2074",0,2,8,2,30,0.25,7,46138,40,10,20,10,0,20,21,30,2,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"2075",0,2,2,2,36,0.25,2,23207,20,16,16,16,16,16,12,36,2,37315,2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
"2076",1,2,7,4,25,0.4,6,46138,15,10,30,10,5,30,4,25,4,41191,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1
"2077",0,2,16,2,29,0.34,2,46138,30,25,18,18,4,5,11,29,2,77112,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6
"2078",1,1,6,4,36,0.11,10,87789,18,10,18,18,18,18,20,36,4,25314,1,5,3,2,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5
"2079",1,2,7,4,28,0.5,7,53229,20,30,10,20,0,20,11,28,4,41191,6,6,3,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1
"2080",0,1,3,2,27,0.03,7,52010,33.33,11.11,11.11,11.11,11.11,22.22,1,27,2,60304,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1
"2081",0,2,15,2,34,0.23,1,35187,30,20,30,5,5,10,14,34,2,43367,1,5,3,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
"2082",0,1,9,4,19,0.45,10,17378,25,10,20,20,10,15,5,19,4,53923,1,4,1,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7
"2083",1,1,6,2,21,-0.47,14,53940,60,15,0,15,0,10,3,21,2,23988,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
"2084",0,2,15,2,24,0.48,2,46138,20,15,20,20,15,10,21,24,2,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"2085",0,2,4,4,26,0.31,7,46138,15,30,25,20,0,10,17,26,4,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"2086",1,2,7,6,32,-0.19,6,35409,20,20,20,15,15,10,19,32,6,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"2087",1,2,12,2,29,0.15,6,46138,30,15,20,10,10,15,19,29,2,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"2088",1,2,14,2,30,0.32,7,46138,25,20,20,20,0,15,21,30,2,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"2089",1,2,11,2,30,0.31,7,46138,50,0,20,20,0,10,12,30,2,57316,5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
"2090",0,2,7,3,24,0.28,2,46138,30,10,20,20,10,10,11,24,3,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"2091",1,2,17,2,26,-0.12,7,76624,18,18,18,19,13,14,4,26,2,40409,1,3,2,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2
"2092",0,2,4,3,28,0.4,7,46138,23,18,21,18,10,10,11,28,3,41191,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3
"2093",0,2,18,4,26,0.04,5,46272,25,20,20,20,5,10,21,26,4,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"2094",0,2,3,2,22,0.02,1,46138,30,10,20,15,15,10,21,22,2,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"2095",0,2,13,2,26,0.35,2,46138,25,25,25,13,12,0,21,26,2,41191,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10
"2096",1,2,4,1,29,-0.08,2,46138,20,15,20,15,15,15,19,29,1,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"2097",0,2,2,4,20,-0.14,13,46138,30,10,10,30,10,10,19,20,4,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"2098",0,2,22,2,23,0.26,2,48137,23,14,19,16,10,18,21,23,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"2099",0,2,12,2,28,0.76,6,52804,20,20,15,15,5,25,4,28,2,46166,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"2100",1,2,19,2,27,0.21,6,46138,14,18,17,16,15,20,14,27,2,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"2101",0,2,13,2,26,0.1,7,46138,70,5,20,3,1,1,15,26,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"2102",1,2,17,4,23,0.61,7,46138,25,15,20,20,10,10,21,23,4,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"2103",1,2,18,2,21,0.56,7,46138,25,10,25,5,10,25,11,21,2,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"2104",0,2,10,2,28,0.46,7,46138,20,20,20,20,0,20,21,28,2,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"2105",0,2,4,3,29,0.6,7,46138,30,10,25,20,8,7,19,29,3,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"2106",1,1,4,2,27,0.36,7,46138,40,20,20,20,8,10,5,27,2,42390,5,4,3,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
"2107",1,2,15,6,24,0.23,5,46138,30,30,30,5,2,3,21,24,6,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"2108",0,2,14,2,30,0.21,10,46138,31.58,10.53,15.79,21.05,10.53,10.53,14,30,2,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"2109",0,2,22,4,22,-0.04,1,61686,20,5,25,25,5,20,21,22,4,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"2110",0,2,6,3,28,0.29,7,46138,23,18,21,18,10,10,11,28,3,41191,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6
"2111",0,2,14,2,23,0.44,2,46138,20,15,20,20,10,15,15,23,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"2112",0,2,2,2,30,0.22,7,29575,20,10,22,20,15,13,19,30,2,82734,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
"2113",0,2,2,4,25,0.26,2,46138,15,30,20,20,10,5,21,25,4,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"2114",1,2,9,2,22,-0.14,7,46138,20,25,20,15,5,15,15,22,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"2115",0,2,4,6,23,0.35,1,52280,55,2,1,40,1,1,17,23,6,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"2116",0,1,9,2,30,0.31,2,38548,35,15,25,10,5,10,1,30,2,54620,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
"2117",0,2,8,2,26,-0.37,7,76624,18,18,18,19,13,14,4,26,2,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3
"2118",1,2,1,2,24,0.1,4,16767,20,20,20,20,10,10,21,24,2,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"2119",1,2,1,2,25,0.24,2,46138,60,20,0,20,0,0,11,25,2,48944,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6
"2120",0,2,17,2,27,0.32,13,46138,30,15,20,25,5,5,14,27,2,25401,2,7,4,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"2121",0,2,21,1,27,-0.55,7,55138,40,20,20,20,0,0,21,27,1,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"2122",0,2,15,4,28,0.13,7,53229,20,30,10,20,0,20,11,28,4,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"2123",1,2,9,2,29,0.55,2,35968,50,7,20,23,0,0,4,29,2,41191,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9
"2124",0,2,15,1,23,-0.15,1,39919,20,25,25,10,10,10,2,23,1,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"2125",1,2,12,2,27,0.14,2,26682,20,15,25,15,20,5,4,27,2,55223,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2
"2126",0,2,2,2,29,0.44,7,42897,25,15,20,20,10,10,14,29,2,28759,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"2127",1,2,18,2,31,0.64,7,52318,10,20,40,10,10,10,15,31,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"2128",0,1,3,4,24,0.58,2,12416,20,20,20,20,20,0,20,24,4,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"2129",1,2,7,4,30,0.17,7,46138,20,40,5,20,5,10,17,30,4,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"2130",1,2,9,2,25,0.59,15,46138,70,0,15,15,0,0,21,25,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"2131",1,2,1,4,27,0.28,4,46138,20,20,15,15,12,18,11,27,4,41191,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6
"2132",0,2,19,2,30,-0.07,7,46138,35,10,20,25,5,5,21,30,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"2133",0,2,1,2,27,0.25,6,46138,19,13,18,18,10,22,12,27,2,39729,1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
"2134",0,2,6,2,27,-0.13,1,46138,30,20,15,15,8,12,14,27,2,41191,1,6,1,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"2135",0,1,1,2,27,0.21,6,46138,25,16,20,20,8,10,13,27,2,41191,2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"2136",1,1,7,2,25,0.19,7,46138,50,0,30,10,0,10,1,25,2,60304,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1
"2137",0,2,12,4,25,-0.06,10,66827,30,10,15,20,15,10,14,25,4,28759,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"2138",0,2,7,2,25,0.54,15,46138,70,0,15,15,0,0,21,25,2,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
